cell_line	small_molecule	concentration	cell_count	cell_count__ctrl	cell_count__time0	GRvalue
MCF7	Pelitinib	0.04	5023.6667	4791.6667	1277.6667	1.0502
MCF7	Pelitinib	0.12	4902.6667	4791.6667	1277.6667	1.0242
MCF7	Pelitinib	0.37	4473.3333	4791.6667	1277.6667	0.92919
MCF7	Pelitinib	1.11	3832.6667	4791.6667	1277.6667	0.77899
MCF7	Pelitinib	3.33	2283.6667	4791.6667	1277.6667	0.35599
MCF7	Pelitinib	10	904.3333	4791.6667	1277.6667	-0.16575
MCF7	QL-X-138	0.04	2715.3333	4504.3333	1277.6667	0.51395
MCF7	QL-X-138	0.12	2458.6667	4504.3333	1277.6667	0.43347
MCF7	QL-X-138	0.37	2127.3333	4504.3333	1277.6667	0.32375
MCF7	QL-X-138	1.11	1838.3333	4504.3333	1277.6667	0.22158
MCF7	QL-X-138	3.33	1657	4504.3333	1277.6667	0.15375
MCF7	QL-X-138	10	1061.3333	4504.3333	1277.6667	-0.097017
MCF7	QL-XII-47	0.04	2999.3333	4504.3333	1277.6667	0.5991
MCF7	QL-XII-47	0.12	2369.3333	4504.3333	1277.6667	0.40458
MCF7	QL-XII-47	0.37	1392	4504.3333	1277.6667	0.048277
MCF7	QL-XII-47	1.11	1078.6667	4504.3333	1277.6667	-0.088934
MCF7	QL-XII-47	3.33	1040.6667	4504.3333	1277.6667	-0.10673
MCF7	QL-XII-47	10	900.3333	4504.3333	1277.6667	-0.17515
MCF7	R406	0.04	4289.3333	4504.3333	1277.6667	0.94691
MCF7	R406	0.12	4559.6667	4504.3333	1277.6667	1.0135
MCF7	R406	0.37	4261	4504.3333	1277.6667	0.93982
MCF7	R406	1.11	3921.6667	4504.3333	1277.6667	0.85325
MCF7	R406	3.33	3511.3333	4504.3333	1277.6667	0.74394
MCF7	R406	10	1996.6667	4504.3333	1277.6667	0.27838
MCF7	Radicicol	0.04	3012.6667	4648	1277.6667	0.58472
MCF7	Radicicol	0.12	1982	4648	1277.6667	0.26575
MCF7	Radicicol	0.37	1578.3333	4648	1277.6667	0.12012
MCF7	Radicicol	1.11	1583	4648	1277.6667	0.12189
MCF7	Radicicol	3.33	1560	4648	1277.6667	0.11311
MCF7	Radicicol	10	1071.3333	4648	1277.6667	-0.090206
MCF7	Rapamycin	0.04	2688	4504.3333	1277.6667	0.50554
MCF7	Rapamycin	0.12	2687.3333	4504.3333	1277.6667	0.50534
MCF7	Rapamycin	0.37	2638.3333	4504.3333	1277.6667	0.49018
MCF7	Rapamycin	1.11	2648.6667	4504.3333	1277.6667	0.49338
MCF7	Rapamycin	3.33	2667	4504.3333	1277.6667	0.49906
MCF7	Rapamycin	10	2540.6667	4504.3333	1277.6667	0.45957
MCF7	Ruxolitinib	0.04	4659	4791.6667	1277.6667	0.97077
MCF7	Ruxolitinib	0.12	4535.3333	4791.6667	1277.6667	0.94316
MCF7	Ruxolitinib	0.37	4624.3333	4791.6667	1277.6667	0.96307
MCF7	Ruxolitinib	1.11	5043.6667	4791.6667	1277.6667	1.0545
MCF7	Ruxolitinib	3.33	5027	4791.6667	1277.6667	1.0509
MCF7	Ruxolitinib	10	3873.6667	4791.6667	1277.6667	0.78894
MCF7	SB590885	0.04	4457.3333	4791.6667	1277.6667	0.92557
MCF7	SB590885	0.12	4634.3333	4791.6667	1277.6667	0.96529
MCF7	SB590885	0.37	4831.3333	4791.6667	1277.6667	1.0087
MCF7	SB590885	1.11	5132.3333	4791.6667	1277.6667	1.0733
MCF7	SB590885	3.33	5089.3333	4791.6667	1277.6667	1.0642
MCF7	SB590885	10	2506.3333	4791.6667	1277.6667	0.42379
MCF7	SU11274	0.04	5261.3333	4791.6667	1277.6667	1.1005
MCF7	SU11274	0.12	4990.3333	4791.6667	1277.6667	1.0431
MCF7	SU11274	0.37	4846.6667	4791.6667	1277.6667	1.012
MCF7	SU11274	1.11	4147.3333	4791.6667	1277.6667	0.85414
MCF7	SU11274	3.33	3602	4791.6667	1277.6667	0.72201
MCF7	SU11274	10	1531	4791.6667	1277.6667	0.099497
MCF7	Saracatinib	0.04	3914	4504.3333	1277.6667	0.85126
MCF7	Saracatinib	0.12	3181	4504.3333	1277.6667	0.65168
MCF7	Saracatinib	0.37	2418.3333	4504.3333	1277.6667	0.42048
MCF7	Saracatinib	1.11	2104.6667	4504.3333	1277.6667	0.31597
MCF7	Saracatinib	3.33	1835	4504.3333	1277.6667	0.22036
MCF7	Saracatinib	10	1931.6667	4504.3333	1277.6667	0.25532
MCF7	Selumetinib	0.04	3992	4504.3333	1277.6667	0.87147
MCF7	Selumetinib	0.12	3363.3333	4504.3333	1277.6667	0.70311
MCF7	Selumetinib	0.37	2891	4504.3333	1277.6667	0.56707
MCF7	Selumetinib	1.11	2784.6667	4504.3333	1277.6667	0.53509
MCF7	Selumetinib	3.33	2889	4504.3333	1277.6667	0.56647
MCF7	Selumetinib	10	2731.3333	4504.3333	1277.6667	0.51885
MCF7	Sigma A6730	0.04	3703.6667	4791.6667	1277.6667	0.74733
MCF7	Sigma A6730	0.12	3698.6667	4791.6667	1277.6667	0.7461
MCF7	Sigma A6730	0.37	3588.6667	4791.6667	1277.6667	0.71867
MCF7	Sigma A6730	1.11	2705.6667	4791.6667	1277.6667	0.48208
MCF7	Sigma A6730	3.33	2609.6667	4791.6667	1277.6667	0.45427
MCF7	Sigma A6730	10	1320	4791.6667	1277.6667	0.01724
MCF7	Sorafenib	0.04	4290.3333	4504.3333	1277.6667	0.94716
MCF7	Sorafenib	0.12	4144.6667	4504.3333	1277.6667	0.91051
MCF7	Sorafenib	0.37	4226.3333	4504.3333	1277.6667	0.93112
MCF7	Sorafenib	1.11	4097.6667	4504.3333	1277.6667	0.89856
MCF7	Sorafenib	3.33	3893.3333	4504.3333	1277.6667	0.84588
MCF7	Sorafenib	10	1891.3333	4504.3333	1277.6667	0.24083
MCF7	TG 101348	0.04	4894	4791.6667	1277.6667	1.0223
MCF7	TG 101348	0.12	4668.6667	4791.6667	1277.6667	0.97291
MCF7	TG 101348	0.37	4056.6667	4791.6667	1277.6667	0.83277
MCF7	TG 101348	1.11	3103	4791.6667	1277.6667	0.59249
MCF7	TG 101348	3.33	1579.6667	4791.6667	1277.6667	0.11769
MCF7	TG 101348	10	712.3333	4791.6667	1277.6667	-0.26388
MCF7	TGX221	0.04	3984	4791.6667	1277.6667	0.81548
MCF7	TGX221	0.12	4133	4791.6667	1277.6667	0.85078
MCF7	TGX221	0.37	4623	4791.6667	1277.6667	0.96277
MCF7	TGX221	1.11	4732	4791.6667	1277.6667	0.9869
MCF7	TGX221	3.33	3825	4791.6667	1277.6667	0.77712
MCF7	TGX221	10	4047.3333	4791.6667	1277.6667	0.83056
MCF7	TWS119	0.04	5061.3333	4791.6667	1277.6667	1.0583
MCF7	TWS119	0.12	4762.3333	4791.6667	1277.6667	0.99357
MCF7	TWS119	0.37	4723.6667	4791.6667	1277.6667	0.98507
MCF7	TWS119	1.11	4696	4791.6667	1277.6667	0.97896
MCF7	TWS119	3.33	3236	4791.6667	1277.6667	0.62793
MCF7	TWS119	10	912.3333	4791.6667	1277.6667	-0.16189
MCF7	Torin1	0.04	1692.6667	4504.3333	1277.6667	0.16734
MCF7	Torin1	0.12	1574.6667	4504.3333	1277.6667	0.12185
MCF7	Torin1	0.37	1488.3333	4504.3333	1277.6667	0.087585
MCF7	Torin1	1.11	1323.3333	4504.3333	1277.6667	0.019507
MCF7	Torin1	3.33	1238	4504.3333	1277.6667	-0.0172
MCF7	Torin1	10	1131.6667	4504.3333	1277.6667	-0.064574
MCF7	Torin2	0.04	1279.3333	4791.6667	1277.6667	0.00068382
MCF7	Torin2	0.12	1271.6667	4791.6667	1277.6667	-0.0024653
MCF7	Torin2	0.37	1180.3333	4791.6667	1277.6667	-0.0407
MCF7	Torin2	1.11	1175.3333	4791.6667	1277.6667	-0.042833
MCF7	Torin2	3.33	1178.3333	4791.6667	1277.6667	-0.041552
MCF7	Torin2	10	1026.6667	4791.6667	1277.6667	-0.10836
MCF7	Tozasertib	0.04	1451	4791.6667	1277.6667	0.068986
MCF7	Tozasertib	0.12	1436.3333	4791.6667	1277.6667	0.063306
MCF7	Tozasertib	0.37	1448.6667	4791.6667	1277.6667	0.068084
MCF7	Tozasertib	1.11	1478.3333	4791.6667	1277.6667	0.079498
MCF7	Tozasertib	3.33	1463	4791.6667	1277.6667	0.073612
MCF7	Tozasertib	10	1378.3333	4791.6667	1277.6667	0.04057
MCF7	Trametinib	0.04	2311.3333	4791.6667	1277.6667	0.36458
MCF7	Trametinib	0.12	2321.3333	4791.6667	1277.6667	0.36767
MCF7	Trametinib	0.37	2299.6667	4791.6667	1277.6667	0.36096
MCF7	Trametinib	1.11	2368.3333	4791.6667	1277.6667	0.38212
MCF7	Trametinib	3.33	2514.3333	4791.6667	1277.6667	0.42617
MCF7	Trametinib	10	2511	4791.6667	1277.6667	0.42518
MCF7	Vemurafenib	0.04	4702.3333	4791.6667	1277.6667	0.98036
MCF7	Vemurafenib	0.12	4850	4791.6667	1277.6667	1.0127
MCF7	Vemurafenib	0.37	4939.3333	4791.6667	1277.6667	1.0321
MCF7	Vemurafenib	1.11	4867	4791.6667	1277.6667	1.0164
MCF7	Vemurafenib	3.33	4781.6667	4791.6667	1277.6667	0.99781
MCF7	Vemurafenib	10	4233.3333	4791.6667	1277.6667	0.8742
MCF7	WH-4-025	0.04	4509	4791.6667	1277.6667	0.93724
MCF7	WH-4-025	0.12	3398	4791.6667	1277.6667	0.67017
MCF7	WH-4-025	0.37	2737	4791.6667	1277.6667	0.49106
MCF7	WH-4-025	1.11	1666.6667	4791.6667	1277.6667	0.14955
MCF7	WH-4-025	3.33	1683.6667	4791.6667	1277.6667	0.15569
MCF7	WH-4-025	10	1074	4791.6667	1277.6667	-0.087034
MCF7	WYE-125132	0.04	1685	4504.3333	1277.6667	0.16443
MCF7	WYE-125132	0.12	1636	4504.3333	1277.6667	0.14568
MCF7	WYE-125132	0.37	1604.3333	4504.3333	1277.6667	0.13343
MCF7	WYE-125132	1.11	1655.6667	4504.3333	1277.6667	0.15324
MCF7	WYE-125132	3.33	1512	4504.3333	1277.6667	0.097065
MCF7	WYE-125132	10	1308	4504.3333	1277.6667	0.012991
MCF7	WZ-4-145	0.04	3258	4504.3333	1277.6667	0.67356
MCF7	WZ-4-145	0.12	3207	4504.3333	1277.6667	0.65909
MCF7	WZ-4-145	0.37	2821.6667	4504.3333	1277.6667	0.54628
MCF7	WZ-4-145	1.11	2264.6667	4504.3333	1277.6667	0.3701
MCF7	WZ-4-145	3.33	1955.6667	4504.3333	1277.6667	0.26387
MCF7	WZ-4-145	10	748.6667	4504.3333	1277.6667	-0.25475
MCF7	WZ3105	0.04	622.3333	4791.6667	1277.6667	-0.31422
MCF7	WZ3105	0.12	644.6667	4791.6667	1277.6667	-0.30142
MCF7	WZ3105	0.37	683.6667	4791.6667	1277.6667	-0.27957
MCF7	WZ3105	1.11	730.6667	4791.6667	1277.6667	-0.25401
MCF7	WZ3105	3.33	700.3333	4791.6667	1277.6667	-0.27041
MCF7	WZ3105	10	655	4791.6667	1277.6667	-0.29557
MCF7	Withaferin A	0.04	4715.5	4648	1277.6667	1.0155
MCF7	Withaferin A	0.12	4278	4648	1277.6667	0.91291
MCF7	Withaferin A	0.37	2081.1667	4648	1277.6667	0.29936
MCF7	Withaferin A	1.11	1504.5	4648	1277.6667	0.091679
MCF7	Withaferin A	3.33	877.3333	4648	1277.6667	-0.18271
MCF7	Withaferin A	10	987.3333	4648	1277.6667	-0.12922
MCF7	XL147	0.04	5289.6667	4791.6667	1277.6667	1.1064
MCF7	XL147	0.12	5038	4791.6667	1277.6667	1.0533
MCF7	XL147	0.37	4983.3333	4791.6667	1277.6667	1.0416
MCF7	XL147	1.11	4986.3333	4791.6667	1277.6667	1.0422
MCF7	XL147	3.33	5129	4791.6667	1277.6667	1.0726
MCF7	XL147	10	3257	4791.6667	1277.6667	0.63346
MCF7	XMD11-50	0.04	3947	4504.3333	1277.6667	0.85983
MCF7	XMD11-50	0.12	3697	4504.3333	1277.6667	0.79407
MCF7	XMD11-50	0.37	3028.6667	4504.3333	1277.6667	0.60769
MCF7	XMD11-50	1.11	2261	4504.3333	1277.6667	0.36888
MCF7	XMD11-50	3.33	1789.6667	4504.3333	1277.6667	0.20368
MCF7	XMD11-50	10	1361.6667	4504.3333	1277.6667	0.035649
MCF7	XMD11-85h	0.04	3557.6667	4504.3333	1277.6667	0.75656
MCF7	XMD11-85h	0.12	3865.3333	4504.3333	1277.6667	0.83856
MCF7	XMD11-85h	0.37	3915.6667	4504.3333	1277.6667	0.85169
MCF7	XMD11-85h	1.11	3764.6667	4504.3333	1277.6667	0.81207
MCF7	XMD11-85h	3.33	3576.6667	4504.3333	1277.6667	0.76171
MCF7	XMD11-85h	10	2081.3333	4504.3333	1277.6667	0.30792
MCF7	XMD16-144	0.04	1778.3333	4791.6667	1277.6667	0.18932
MCF7	XMD16-144	0.12	1652.3333	4791.6667	1277.6667	0.14436
MCF7	XMD16-144	0.37	1695.6667	4791.6667	1277.6667	0.16
MCF7	XMD16-144	1.11	1702	4791.6667	1277.6667	0.16227
MCF7	XMD16-144	3.33	1693.6667	4791.6667	1277.6667	0.15928
MCF7	XMD16-144	10	712.6667	4791.6667	1277.6667	-0.2637
MCF7	Y39983	0.04	4723.6667	4504.3333	1277.6667	1.053
MCF7	Y39983	0.12	4650.3333	4504.3333	1277.6667	1.0354
MCF7	Y39983	0.37	4498	4504.3333	1277.6667	0.99845
MCF7	Y39983	1.11	4132.3333	4504.3333	1277.6667	0.90738
MCF7	Y39983	3.33	3142	4504.3333	1277.6667	0.64051
MCF7	Y39983	10	808.6667	4504.3333	1277.6667	-0.22246
MCF7	YM 201636	0.04	5088.6667	4791.6667	1277.6667	1.0641
MCF7	YM 201636	0.12	4625.6667	4791.6667	1277.6667	0.96336
MCF7	YM 201636	0.37	4160.6667	4791.6667	1277.6667	0.85726
MCF7	YM 201636	1.11	3175	4791.6667	1277.6667	0.61176
MCF7	YM 201636	3.33	2383.6667	4791.6667	1277.6667	0.38681
MCF7	YM 201636	10	1279.6667	4791.6667	1277.6667	0.00082053
MCF7	ZSTK474	0.04	3295.6667	4504.3333	1277.6667	0.68417
MCF7	ZSTK474	0.12	2341.3333	4504.3333	1277.6667	0.39542
MCF7	ZSTK474	0.37	1628	4504.3333	1277.6667	0.1426
MCF7	ZSTK474	1.11	1395.3333	4504.3333	1277.6667	0.049658
MCF7	ZSTK474	3.33	1299.3333	4504.3333	1277.6667	0.0092935
MCF7	ZSTK474	10	1259.3333	4504.3333	1277.6667	-0.0079193
MDA-MB-231	(R)- Roscovitine	0.04	4494	4383	1138	1.0259
MDA-MB-231	(R)- Roscovitine	0.12	4262.6667	4383	1138	0.97158
MDA-MB-231	(R)- Roscovitine	0.37	4091.6667	4383	1138	0.93052
MDA-MB-231	(R)- Roscovitine	1.11	3906	4383	1138	0.88499
MDA-MB-231	(R)- Roscovitine	3.33	3654	4383	1138	0.82146
MDA-MB-231	(R)- Roscovitine	10	2225	4383	1138	0.41149
MDA-MB-231	A443654	0.04	2909	4298.6667	1138	0.63148
MDA-MB-231	A443654	0.12	2134.6667	4298.6667	1138	0.38829
MDA-MB-231	A443654	0.37	1130	4298.6667	1138	-0.0036726
MDA-MB-231	A443654	1.11	768.3333	4298.6667	1138	-0.18524
MDA-MB-231	A443654	3.33	705.6667	4298.6667	1138	-0.2206
MDA-MB-231	A443654	10	486.3333	4298.6667	1138	-0.35814
MDA-MB-231	AT-7519	0.04	3273.3333	4298.6667	1138	0.73504
MDA-MB-231	AT-7519	0.12	1917.3333	4298.6667	1138	0.31268
MDA-MB-231	AT-7519	0.37	791.3333	4298.6667	1138	-0.17261
MDA-MB-231	AT-7519	1.11	597	4298.6667	1138	-0.2857
MDA-MB-231	AT-7519	3.33	494.6667	4298.6667	1138	-0.35242
MDA-MB-231	AT-7519	10	445.3333	4298.6667	1138	-0.38695
MDA-MB-231	AZD 5438	0.04	3693.6667	4298.6667	1138	0.84788
MDA-MB-231	AZD 5438	0.12	2907.3333	4298.6667	1138	0.63099
MDA-MB-231	AZD 5438	0.37	1905.3333	4298.6667	1138	0.30839
MDA-MB-231	AZD 5438	1.11	1039.3333	4298.6667	1138	-0.046199
MDA-MB-231	AZD 5438	3.33	719.3333	4298.6667	1138	-0.21277
MDA-MB-231	AZD 5438	10	556	4298.6667	1138	-0.31172
MDA-MB-231	AZD-6482	0.04	4104	4383	1138	0.93351
MDA-MB-231	AZD-6482	0.12	3917.3333	4383	1138	0.8878
MDA-MB-231	AZD-6482	0.37	3832	4383	1138	0.86655
MDA-MB-231	AZD-6482	1.11	3435.3333	4383	1138	0.76459
MDA-MB-231	AZD-6482	3.33	3073	4383	1138	0.66633
MDA-MB-231	AZD-6482	10	2441.3333	4383	1138	0.48045
MDA-MB-231	AZD7762	0.04	3235.6667	4298.6667	1138	0.7246
MDA-MB-231	AZD7762	0.12	2157.6667	4298.6667	1138	0.39607
MDA-MB-231	AZD7762	0.37	1647.6667	4298.6667	1138	0.2129
MDA-MB-231	AZD7762	1.11	938.6667	4298.6667	1138	-0.095553
MDA-MB-231	AZD7762	3.33	655	4298.6667	1138	-0.25031
MDA-MB-231	AZD7762	10	586	4298.6667	1138	-0.2926
MDA-MB-231	AZD8055	0.04	2443.6667	4298.6667	1138	0.4897
MDA-MB-231	AZD8055	0.12	1946	4298.6667	1138	0.32288
MDA-MB-231	AZD8055	0.37	1734.3333	4298.6667	1138	0.24577
MDA-MB-231	AZD8055	1.11	1675	4298.6667	1138	0.22336
MDA-MB-231	AZD8055	3.33	1483.3333	4298.6667	1138	0.14823
MDA-MB-231	AZD8055	10	1034.6667	4298.6667	1138	-0.048435
MDA-MB-231	AZD8330	0.04	1352	4383	1138	0.092615
MDA-MB-231	AZD8330	0.12	1285.6667	4383	1138	0.064722
MDA-MB-231	AZD8330	0.37	1281.6667	4383	1138	0.063018
MDA-MB-231	AZD8330	1.11	1297	4383	1138	0.069537
MDA-MB-231	AZD8330	3.33	1330	4383	1138	0.083439
MDA-MB-231	AZD8330	10	1355.3333	4383	1138	0.093999
MDA-MB-231	Afatinib	0.04	3726.3333	4298.6667	1138	0.85638
MDA-MB-231	Afatinib	0.12	3798.3333	4298.6667	1138	0.875
MDA-MB-231	Afatinib	0.37	3336.3333	4298.6667	1138	0.75237
MDA-MB-231	Afatinib	1.11	2936	4298.6667	1138	0.63936
MDA-MB-231	Afatinib	3.33	2580.6667	4298.6667	1138	0.53269
MDA-MB-231	Afatinib	10	722.6667	4298.6667	1138	-0.21087
MDA-MB-231	BEZ235	0.04	2179.6667	4383	1138	0.39664
MDA-MB-231	BEZ235	0.12	1894.3333	4383	1138	0.29946
MDA-MB-231	BEZ235	0.37	1605.3333	4383	1138	0.19346
MDA-MB-231	BEZ235	1.11	1660	4383	1138	0.21418
MDA-MB-231	BEZ235	3.33	1675.6667	4383	1138	0.22006
MDA-MB-231	BEZ235	10	1790.6667	4383	1138	0.2624
MDA-MB-231	BI-2536	0.04	1160.6667	4298.6667	1138	0.010339
MDA-MB-231	BI-2536	0.12	1143.6667	4298.6667	1138	0.0025939
MDA-MB-231	BI-2536	0.37	1134.6667	4298.6667	1138	-0.0015287
MDA-MB-231	BI-2536	1.11	1176.6667	4298.6667	1138	0.017579
MDA-MB-231	BI-2536	3.33	1185.6667	4298.6667	1138	0.021631
MDA-MB-231	BI-2536	10	1028	4298.6667	1138	-0.051638
MDA-MB-231	BMS-387032	0.04	1959.6667	4298.6667	1138	0.32772
MDA-MB-231	BMS-387032	0.12	729.3333	4298.6667	1138	-0.20708
MDA-MB-231	BMS-387032	0.37	661	4298.6667	1138	-0.24674
MDA-MB-231	BMS-387032	1.11	678.6667	4298.6667	1138	-0.2363
MDA-MB-231	BMS-387032	3.33	727	4298.6667	1138	-0.2084
MDA-MB-231	BMS-387032	10	730	4298.6667	1138	-0.2067
MDA-MB-231	BMS345541	0.04	4266.3333	4298.6667	1138	0.99214
MDA-MB-231	BMS345541	0.12	4036.6667	4298.6667	1138	0.93547
MDA-MB-231	BMS345541	0.37	3839	4298.6667	1138	0.88545
MDA-MB-231	BMS345541	1.11	3004.6667	4298.6667	1138	0.65925
MDA-MB-231	BMS345541	3.33	1826.3333	4298.6667	1138	0.27981
MDA-MB-231	BMS345541	10	648	4298.6667	1138	-0.2545
MDA-MB-231	BX-912	0.04	3992.6667	4383	1138	0.90637
MDA-MB-231	BX-912	0.12	3981.6667	4383	1138	0.90367
MDA-MB-231	BX-912	0.37	3219.6667	4383	1138	0.70675
MDA-MB-231	BX-912	1.11	2246.6667	4383	1138	0.41854
MDA-MB-231	BX-912	3.33	1602	4383	1138	0.19218
MDA-MB-231	BX-912	10	1077.6667	4383	1138	-0.027613
MDA-MB-231	BYL719	0.04	4370	4383	1138	0.99695
MDA-MB-231	BYL719	0.12	4337.6667	4383	1138	0.98934
MDA-MB-231	BYL719	0.37	4226.3333	4383	1138	0.96293
MDA-MB-231	BYL719	1.11	4113.3333	4383	1138	0.93577
MDA-MB-231	BYL719	3.33	3935	4383	1138	0.89217
MDA-MB-231	BYL719	10	3052.3333	4383	1138	0.66056
MDA-MB-231	Barasertib	0.04	1627	4383	1138	0.20171
MDA-MB-231	Barasertib	0.12	1476.6667	4383	1138	0.14329
MDA-MB-231	Barasertib	0.37	1485	4383	1138	0.1466
MDA-MB-231	Barasertib	1.11	1442.6667	4383	1138	0.12968
MDA-MB-231	Barasertib	3.33	1420	4383	1138	0.12053
MDA-MB-231	Barasertib	10	1383.3333	4383	1138	0.10556
MDA-MB-231	Brivanib	0.04	4044.6667	4383	1138	0.91909
MDA-MB-231	Brivanib	0.12	3982.3333	4383	1138	0.90383
MDA-MB-231	Brivanib	0.37	4045.6667	4383	1138	0.91934
MDA-MB-231	Brivanib	1.11	4103	4383	1138	0.93327
MDA-MB-231	Brivanib	3.33	4014.3333	4383	1138	0.91168
MDA-MB-231	Brivanib	10	3115.3333	4383	1138	0.6781
MDA-MB-231	Buparlisib	0.04	4575.6667	4383	1138	1.0447
MDA-MB-231	Buparlisib	0.12	4280.6667	4383	1138	0.97586
MDA-MB-231	Buparlisib	0.37	3767.3333	4383	1138	0.85029
MDA-MB-231	Buparlisib	1.11	2483.6667	4383	1138	0.49359
MDA-MB-231	Buparlisib	3.33	1364	4383	1138	0.097589
MDA-MB-231	Buparlisib	10	634	4383	1138	-0.2597
MDA-MB-231	CGP60474	0.04	1981	4340.8333	1138	0.33242
MDA-MB-231	CGP60474	0.12	852.8333	4340.8333	1138	-0.13873
MDA-MB-231	CGP60474	0.37	687.5	4340.8333	1138	-0.22966
MDA-MB-231	CGP60474	1.11	576.6667	4340.8333	1138	-0.29668
MDA-MB-231	CGP60474	3.33	543.8333	4340.8333	1138	-0.3177
MDA-MB-231	CGP60474	10	546.3333	4340.8333	1138	-0.31608
MDA-MB-231	CHIR-99021	0.04	3894	4298.6667	1138	0.89949
MDA-MB-231	CHIR-99021	0.12	3611.6667	4298.6667	1138	0.82637
MDA-MB-231	CHIR-99021	0.37	3637.6667	4298.6667	1138	0.83321
MDA-MB-231	CHIR-99021	1.11	3632	4298.6667	1138	0.83172
MDA-MB-231	CHIR-99021	3.33	3641.6667	4298.6667	1138	0.83426
MDA-MB-231	CHIR-99021	10	3362.6667	4298.6667	1138	0.75957
MDA-MB-231	CP466722	0.04	4595.3333	4383	1138	1.0492
MDA-MB-231	CP466722	0.12	4427	4383	1138	1.0103
MDA-MB-231	CP466722	0.37	3884.3333	4383	1138	0.87961
MDA-MB-231	CP466722	1.11	4120.6667	4383	1138	0.93755
MDA-MB-231	CP466722	3.33	3958	4383	1138	0.89785
MDA-MB-231	CP466722	10	2734	4383	1138	0.56916
MDA-MB-231	CP724714	0.04	4016.3333	4383	1138	0.91217
MDA-MB-231	CP724714	0.12	4012.3333	4383	1138	0.91119
MDA-MB-231	CP724714	0.37	4019.3333	4383	1138	0.91291
MDA-MB-231	CP724714	1.11	4050.3333	4383	1138	0.92048
MDA-MB-231	CP724714	3.33	3784.3333	4383	1138	0.85457
MDA-MB-231	CP724714	10	3690	4383	1138	0.83067
MDA-MB-231	CYT387	0.04	3843.3333	4383	1138	0.86938
MDA-MB-231	CYT387	0.12	3512.3333	4383	1138	0.78481
MDA-MB-231	CYT387	0.37	3109	4383	1138	0.67634
MDA-MB-231	CYT387	1.11	2605.3333	4383	1138	0.53076
MDA-MB-231	CYT387	3.33	2087.3333	4383	1138	0.36591
MDA-MB-231	CYT387	10	907.6667	4383	1138	-0.10975
MDA-MB-231	Canertinib	0.04	4466	4298.6667	1138	1.0402
MDA-MB-231	Canertinib	0.12	4163.3333	4298.6667	1138	0.96691
MDA-MB-231	Canertinib	0.37	3942.6667	4298.6667	1138	0.91183
MDA-MB-231	Canertinib	1.11	3457.3333	4298.6667	1138	0.78524
MDA-MB-231	Canertinib	3.33	2724	4298.6667	1138	0.57652
MDA-MB-231	Canertinib	10	650.3333	4298.6667	1138	-0.2531
MDA-MB-231	Celastrol	0.04	4643.6667	4298.6667	1138	1.0822
MDA-MB-231	Celastrol	0.12	4481.3333	4298.6667	1138	1.0439
MDA-MB-231	Celastrol	0.37	3291.6667	4298.6667	1138	0.7401
MDA-MB-231	Celastrol	1.11	1405	4298.6667	1138	0.11619
MDA-MB-231	Celastrol	3.33	893	4298.6667	1138	-0.11878
MDA-MB-231	Celastrol	10	492	4298.6667	1138	-0.35425
MDA-MB-231	Crizotinib	0.04	3745.3333	4383	1138	0.84472
MDA-MB-231	Crizotinib	0.12	3938	4383	1138	0.89291
MDA-MB-231	Crizotinib	0.37	3529.6667	4383	1138	0.78934
MDA-MB-231	Crizotinib	1.11	2611.3333	4383	1138	0.53257
MDA-MB-231	Crizotinib	3.33	1586.6667	4383	1138	0.18631
MDA-MB-231	Crizotinib	10	1090.6667	4383	1138	-0.021601
MDA-MB-231	Dasatinib	0.04	1591.6667	4340.8333	1138	0.18971
MDA-MB-231	Dasatinib	0.12	931.8333	4340.8333	1138	-0.098308
MDA-MB-231	Dasatinib	0.37	740.8333	4340.8333	1138	-0.19928
MDA-MB-231	Dasatinib	1.11	691	4340.8333	1138	-0.22763
MDA-MB-231	Dasatinib	3.33	683.8333	4340.8333	1138	-0.23179
MDA-MB-231	Dasatinib	10	653.3333	4340.8333	1138	-0.24972
MDA-MB-231	Dovitinib	0.04	4043.3333	4383	1138	0.91877
MDA-MB-231	Dovitinib	0.12	3715.3333	4383	1138	0.83711
MDA-MB-231	Dovitinib	0.37	2660.3333	4383	1138	0.54729
MDA-MB-231	Dovitinib	1.11	2381	4383	1138	0.46153
MDA-MB-231	Dovitinib	3.33	2014.3333	4383	1138	0.34114
MDA-MB-231	Dovitinib	10	1689.6667	4383	1138	0.22529
MDA-MB-231	Enzastaurin	0.04	4378	4383	1138	0.99883
MDA-MB-231	Enzastaurin	0.12	4427.6667	4383	1138	1.0105
MDA-MB-231	Enzastaurin	0.37	4380.6667	4383	1138	0.99945
MDA-MB-231	Enzastaurin	1.11	4375.3333	4383	1138	0.9982
MDA-MB-231	Enzastaurin	3.33	4403	4383	1138	1.0047
MDA-MB-231	Enzastaurin	10	4527.3333	4383	1138	1.0336
MDA-MB-231	Erlotinib	0.04	4006.6667	4383	1138	0.9098
MDA-MB-231	Erlotinib	0.12	4130.6667	4383	1138	0.93996
MDA-MB-231	Erlotinib	0.37	4194.3333	4383	1138	0.95527
MDA-MB-231	Erlotinib	1.11	4224.6667	4383	1138	0.96253
MDA-MB-231	Erlotinib	3.33	4255.3333	4383	1138	0.96984
MDA-MB-231	Erlotinib	10	3023.3333	4383	1138	0.65244
